	Guage compr	TC Amp 2					TC Amp 3					
6334	85BD	C4ED29	-46.1512	-0.923025	0.683975	n/a	E64BF8	-20.0807	-0.401613	1.205387	n/a	
6335	85BD	C4E903	-46.1639	-0.923278	0.683722	n/a	E64A5E	-20.0855	-0.401711	1.205289	n/a	
6336	85BD	C4E47D	-46.1777	-0.923554	0.683446	n/a	E648EA	-20.0900	-0.401799	1.205201	n/a	
6337	85BD	C4E09D	-46.1895	-0.923791	0.683209	n/a	E64755	-20.0948	-0.401896	1.205104	n/a	
6338	85BD	C4DBF9	-46.2037	-0.924074	0.682926	n/a	E645B6	-20.0997	-0.401995	1.205005	n/a	
6339	85BD	C4D70B	-46.2187	-0.924375	0.682625	n/a	E643F4	-20.1051	-0.402102	1.204898	n/a	
6340	85BD	C4D2EC	-46.2313	-0.924626	0.682374	n/a	E641C7	-20.1118	-0.402235	1.204765	n/a	
6341	85BD	C4CEDB	-46.2437	-0.924874	0.682126	n/a	E640C0	-20.1149	-0.402298	1.204702	n/a	
6342	85BD	C4CA40	-46.2578	-0.925156	0.681844	n/a	E63EFB	-20.1203	-0.402406	1.204594	n/a	
6343	85BD	C4C609	-46.2706	-0.925413	0.681587	n/a	E63D33	-20.1257	-0.402515	1.204485	n/a	
6344	85BD	C4C1DB	-46.2834	-0.925668	0.681332	n/a	E63B75	-20.1310	-0.402621	1.204379	n/a	
6345	85BD	C4BDE0	-46.2955	-0.925911	0.681089	n/a	E63A5B	-20.1344	-0.402688	1.204312	n/a	
6346	85BD	C4B975	-46.3090	-0.926180	0.680820	n/a	E63897	-20.1398	-0.402796	1.204204	n/a	
6347	85BD	C4B532	-46.3220	-0.926441	0.680559	n/a	E636EE	-20.1449	-0.402897	1.204103	n/a	
6348	85BD	C4B0EB	-46.3351	-0.926702	0.680298	n/a	E6355C	-20.1497	-0.402993	1.204007	n/a	
6349	85BD	C4AD19	-46.3467	-0.926935	0.680065	n/a	E63364	-20.1557	-0.403113	1.203887	n/a	
6350	85BD	C4A8F6	-46.3594	-0.927187	0.679813	n/a	E631F8	-20.1600	-0.403200	1.203800	n/a	
6351	85BD	C4A4A8	-46.3725	-0.927450	0.679550	n/a	E63048	-20.1651	-0.403303	1.203697	n/a	
6352	85BD	C4A00B	-46.3866	-0.927732	0.679268	n/a	E62E5D	-20.1710	-0.403420	1.203580	n/a	
6353	85BD	C49C32	-46.3983	-0.927966	0.679034	n/a	E62C80	-20.1767	-0.403534	1.203466	n/a	
6354	85BD	C49813	-46.4109	-0.928218	0.678782	n/a	E62B30	-20.1807	-0.403614	1.203386	n/a	
6355	85BD	C493FF	-46.4233	-0.928467	0.678533	n/a	E62963	-20.1862	-0.403724	1.203276	n/a	
6356	85BD	C48FF5	-46.4357	-0.928713	0.678287	n/a	E627BC	-20.1912	-0.403825	1.203175	n/a	
6357	85BD	C48BAA	-46.4488	-0.928975	0.678025	n/a	E62680	-20.1950	-0.403900	1.203100	n/a	
6358	85BD	C487CC	-46.4606	-0.929211	0.677789	n/a	E624D6	-20.2001	-0.404002	1.202998	n/a	
6359	85BD	C482E2	-46.4756	-0.929511	0.677489	n/a	E62325	-20.2052	-0.404105	1.202895	n/a	
6360	85BD	C47F1C	-46.4871	-0.929742	0.677258	n/a	E621F6	-20.2088	-0.404177	1.202823	n/a	
6361	85BD	C47AE9	-46.4999	-0.929998	0.677002	n/a	E61FF4	-20.2150	-0.404300	1.202700	n/a	
6362	85BD	C476E6	-46.5121	-0.930243	0.676757	n/a	E61DD5	-20.2215	-0.404429	1.202571	n/a	
6363	85BD	C47265	-46.5259	-0.930518	0.676482	n/a	E61C9E	-20.2252	-0.404503	1.202497	n/a	
6364	85BD	C46E9A	-46.5375	-0.930749	0.676251	n/a	E61B34	-20.2295	-0.404589	1.202411	n/a	
6365	85BD	C46AE3	-46.5488	-0.930976	0.676024	n/a	E619C5	-20.2338	-0.404677	1.202323	n/a	
6366	85BD	C4667A	-46.5623	-0.931245	0.675755	n/a	E61836	-20.2386	-0.404772	1.202228	n/a	
6367	85BD	C4620F	-46.5757	-0.931515	0.675485	n/a	E615F7	-20.2455	-0.404909	1.202091	n/a	
6368	85BD	C45DE1	-46.5885	-0.931770	0.675230	n/a	E6148D	-20.2498	-0.404995	1.202005	n/a	
6369	85BD	C459C0	-46.6011	-0.932022	0.674978	n/a	E61306	-20.2544	-0.405089	1.201911	n/a	
6370	85BD	C45599	-46.6138	-0.932275	0.674725	n/a	E610E8	-20.2609	-0.405218	1.201782	n/a	
6371	85BD	C451C5	-46.6255	-0.932509	0.674491	n/a	E60F59	-20.2657	-0.405313	1.201687	n/a	
6372	85BD	C44CE2	-46.6404	-0.932807	0.674193	n/a	E60E33	-20.2692	-0.405383	1.201617	n/a	
6373	85BD	C4487A	-46.6538	-0.933076	0.673924	n/a	E60C7A	-20.2744	-0.405488	1.201512	n/a	
6374	85BD	C44498	-46.6657	-0.933313	0.673687	n/a	E60B0E	-20.2788	-0.405575	1.201425	n/a	
6375	85BD	C440B2	-46.6776	-0.933551	0.673449	n/a	E608A9	-20.2861	-0.405721	1.201279	n/a	
6376	85BD	C43C72	-46.6905	-0.933811	0.673189	n/a	E607B8	-20.2889	-0.405779	1.201221	n/a	
6377	85BD	C43891	-46.7024	-0.934047	0.672953	n/a	E60608	-20.2941	-0.405882	1.201118	n/a	
6378	85BD	C4341D	-46.7160	-0.934319	0.672681	n/a	E60472	-20.2989	-0.405978	1.201022	n/a	
6379	85BD	C43060	-46.7274	-0.934547	0.672453	n/a	E6027A	-20.3049	-0.406099	1.200901	n/a	
6380	85BD	C42BF0	-46.7409	-0.934818	0.672182	n/a	E60189	-20.3078	-0.406156	1.200844	n/a	
6381	85BD	C4280C	-46.7528	-0.935056	0.671944	n/a	E5FF69	-20.3143	-0.406286	1.200714	n/a	
6382	85BD	C4239D	-46.7663	-0.935326	0.671674	n/a	E5FE69	-20.3173	-0.406347	1.200653	n/a	
6383	85BD	C41FB1	-46.7783	-0.935566	0.671434	n/a	E5FC46	-20.3239	-0.406477	1.200523	n/a	
6384	85BD	C41BB7	-46.7904	-0.935808	0.671192	n/a	E5FA88	-20.3292	-0.406584	1.200416	n/a	
6385	85BD	C41791	-46.8031	-0.936061	0.670939	n/a	E5F95B	-20.3328	-0.406655	1.200345	n/a	
6386	85BD	C4134F	-46.8161	-0.936321	0.670679	n/a	E5F768	-20.3387	-0.406774	1.200226	n/a	
6387	85BD	C40F43	-46.8284	-0.936568	0.670432	n/a	E5F678	-20.3416	-0.406832	1.200168	n/a	
6388	85BD	C40B81	-46.8399	-0.936798	0.670202	n/a	E5F4A2	-20.3472	-0.406944	1.200056	n/a	
6389	85BD	C406E5	-46.8540	-0.937079	0.669921	n/a	E5F2D1	-20.3527	-0.407054	1.199946	n/a	
6390	85BD	C402FA	-46.8659	-0.937318	0.669682	n/a	E5F1CA	-20.3559	-0.407117	1.199883	n/a	
6391	85BD	C3FF44	-46.8772	-0.937545	0.669455	n/a	E5EF62	-20.3632	-0.407264	1.199736	n/a	
6392	85BD	C3FAD2	-46.8908	-0.937816	0.669184	n/a	E5EE2D	-20.3669	-0.407338	1.199662	n/a	
6393	85BD	C3F6EB	-46.9027	-0.938054	0.668946	n/a	E5EC2C	-20.3730	-0.407460	1.199540	n/a	
6394	85BD	C3F261	-46.9166	-0.938331	0.668669	n/a	E5EB10	-20.3764	-0.407528	1.199472	n/a	
6395	85BD	C3EDEF	-46.9301	-0.938603	0.668397	n/a	E5E8B1	-20.3836	-0.407672	1.199328	n/a	
6396	85BD	C3E9C6	-46.9428	-0.938856	0.668144	n/a	E5E73D	-20.3881	-0.407761	1.199239	n/a	
6397	85BD	C3E5F8	-46.9544	-0.939089	0.667911	n/a	E5E5F1	-20.3920	-0.407840	1.199160	n/a	
6398	85BD	C3E237	-46.9659	-0.939318	0.667682	n/a	E5E483	-20.3964	-0.407928	1.199072	n/a	
6399	85BD	C3DE6A	-46.9775	-0.939550	0.667450	n/a	E5E2DE	-20.4014	-0.408028	1.198972	n/a	
6400	85BD	C3DA6A	-46.9897	-0.939794	0.667206	n/a	E5E144	-20.4063	-0.408126	1.198874	n/a	
6401	85BD	C3D6B4	-47.0010	-0.940020	0.666980	n/a	E5DF85	-20.4116	-0.408232	1.198768	n/a	
6402	85BD	C3D240	-47.0146	-0.940292	0.666708	n/a	E5DE0D	-20.4161	-0.408322	1.198678	n/a	
6403	85BD	C3CE8C	-47.0259	-0.940518	0.666482	n/a	E5DCB7	-20.4202	-0.408403	1.198597	n/a	
6404	85BD	C3CA92	-47.0380	-0.940761	0.666239	n/a	E5DB70	-20.4241	-0.408481	1.198519	n/a	
6405	85BD	C3C6C0	-47.0497	-0.940994	0.666006	n/a	E5D9BC	-20.4293	-0.408585	1.198415	n/a	
6406	85BD	C3C2B5	-47.0620	-0.941241	0.665759	n/a	E5D7BC	-20.4354	-0.408707	1.198293	n/a	
6407	85BD	C3BE74	-47.0750	-0.941501	0.665499	n/a	E5D66F	-20.4393	-0.408787	1.198213	n/a	
6408	85BD	C3B9F4	-47.0888	-0.941775	0.665225	n/a	E5D53D	-20.4430	-0.408860	1.198140	n/a	
6409	85BD	C3B699	-47.0990	-0.941980	0.665020	n/a	E5D398	-20.4480	-0.408960	1.198040	n/a	
6410	85BD	C3B1FC	-47.1131	-0.942262	0.664738	n/a	E5D1A9	-20.4539	-0.409078	1.197922	n/a	
6411	85BD	C3AE1C	-47.1249	-0.942498	0.664502	n/a	E5D055	-20.4580	-0.409159	1.197841	n/a	
6412	85BD	C3A9AD	-47.1384	-0.942769	0.664231	n/a	E5CE8C	-20.4634	-0.409268	1.197732	n/a	
6413	85BD	C3A5ED	-47.1499	-0.942998	0.664002	n/a	E5CCFF	-20.4681	-0.409363	1.197637	n/a	
6414	85BD	C3A2D8	-47.1593	-0.943186	0.663814	n/a	E5CB3B	-20.4735	-0.409471	1.197529	n/a	
6415	85BD	C39F2A	-47.1705	-0.943410	0.663590	n/a	E5CA56	-20.4763	-0.409525	1.197475	n/a	
6416	85BD	C39AB4	-47.1841	-0.943683	0.663317	n/a	E5C88D	-20.4817	-0.409634	1.197366	n/a	
6417	85BD	C396EB	-47.1957	-0.943914	0.663086	n/a	E5C79F	-20.4845	-0.409691	1.197309	n/a	
6418	85BD	C3920B	-47.2106	-0.944211	0.662789	n/a	E5C5C6	-20.4902	-0.409804	1.197196	n/a	
6419	85BD	C38E3C	-47.2222	-0.944444	0.662556	n/a	E5C461	-20.4944	-0.409889	1.197111	n/a	
6420	85BD	C38ACD	-47.2327	-0.944653	0.662347	n/a	E5C258	-20.5007	-0.410013	1.196987	n/a	
6421	85BD	C386CD	-47.2449	-0.944897	0.662103	n/a	E5C09D	-20.5059	-0.410119	1.196881	n/a	
6422	85BD	C38326	-47.2560	-0.945120	0.661880	n/a	E5BEB7	-20.5117	-0.410235	1.196765	n/a	
6423	85BD	C37EF2	-47.2688	-0.945377	0.661623	n/a	E5BD19	-20.5167	-0.410333	1.196667	n/a	
6424	85BD	C37B13	-47.2807	-0.945613	0.661387	n/a	E5BBFF	-20.5200	-0.410400	1.196600	n/a	
6425	85BD	C37736	-47.2924	-0.945849	0.661151	n/a	E5BA4F	-20.5252	-0.410503	1.196497	n/a	
6426	85BD	C372FE	-47.3053	-0.946106	0.660894	n/a	E5B86C	-20.5309	-0.410619	1.196381	n/a	
6427	85BD	C36F30	-47.3169	-0.946339	0.660661	n/a	E5B703	-20.5352	-0.410705	1.196295	n/a	
6428	85BD	C36B4E	-47.3288	-0.946576	0.660424	n/a	E5B5DA	-20.5388	-0.410775	1.196225	n/a	
6429	85BD	C3675C	-47.3408	-0.946816	0.660184	n/a	E5B444	-20.5436	-0.410872	1.196128	n/a	
6430	85BD	C36302	-47.3541	-0.947082	0.659918	n/a	E5B2E8	-20.5478	-0.410955	1.196045	n/a	
6431	85BD	C35FBB	-47.3641	-0.947282	0.659718	n/a	E5B0FD	-20.5536	-0.411072	1.195928	n/a	
6432	85BD	C35BA6	-47.3766	-0.947531	0.659469	n/a	E5AF6F	-20.5584	-0.411167	1.195833	n/a	
6433	85BD	C3576E	-47.3894	-0.947789	0.659211	n/a	E5AE70	-20.5614	-0.411228	1.195772	n/a	
6434	85BD	C3536E	-47.4016	-0.948033	0.658967	n/a	E5AC3A	-20.5681	-0.411363	1.195637	n/a	
6435	85BD	C34F7B	-47.4137	-0.948274	0.658726	n/a	E5AAF0	-20.5721	-0.411442	1.195558	n/a	
6436	85BD	C34BC2	-47.4250	-0.948501	0.658499	n/a	E5A98D	-20.5763	-0.411526	1.195474	n/a	
6437	85BD	C34820	-47.4361	-0.948723	0.658277	n/a	E5A787	-20.5825	-0.411650	1.195350	n/a	
6438	85BD	C343D7	-47.4492	-0.948984	0.658016	n/a	E5A666	-20.5859	-0.411719	1.195281	n/a	
6439	85BD	C34052	-47.4600	-0.949199	0.657801	n/a	E5A4A8	-20.5912	-0.411825	1.195175	n/a	
6440	85BD	C33CB0	-47.4710	-0.949421	0.657579	n/a	E5A2C6	-20.5970	-0.411940	1.195060	n/a	
6441	85BD	C33911	-47.4821	-0.949642	0.657358	n/a	E5A181	-20.6009	-0.412017	1.194983	n/a	
6442	85BD	C334D3	-47.4950	-0.949901	0.657099	n/a	E5A06E	-20.6041	-0.412083	1.194917	n/a	
6443	85BD	C33059	-47.5087	-0.950174	0.656826	n/a	E59DDC	-20.6120	-0.412240	1.194760	n/a	
6444	85BD	C32CA3	-47.5200	-0.950400	0.656600	n/a	E59CD9	-20.6151	-0.412302	1.194698	n/a	
6445	85BD	C32916	-47.5309	-0.950617	0.656383	n/a	E59B53	-20.6197	-0.412395	1.194605	n/a	
6446	85BD	C32552	-47.5424	-0.950847	0.656153	n/a	E599D7	-20.6243	-0.412485	1.194515	n/a	
6447	85BD	C321C7	-47.5532	-0.951063	0.655937	n/a	E597F5	-20.6300	-0.412600	1.194400	n/a	
6448	85BD	C31DBB	-47.5655	-0.951310	0.655690	n/a	E59703	-20.6329	-0.412658	1.194342	n/a	
6449	85BD	C319D0	-47.5775	-0.951549	0.655451	n/a	E59508	-20.6389	-0.412779	1.194221	n/a	
6450	85BD	C31590	-47.5904	-0.951809	0.655191	n/a	E593AF	-20.6430	-0.412861	1.194139	n/a	
6451	85BD	C311DD	-47.6017	-0.952035	0.654965	n/a	E591EC	-20.6484	-0.412968	1.194032	n/a	
6452	85BD	C30DA4	-47.6146	-0.952292	0.654708	n/a	E5905F	-20.6532	-0.413063	1.193937	n/a	
6453	85BD	C30A83	-47.6242	-0.952483	0.654517	n/a	E58E9E	-20.6585	-0.413170	1.193830	n/a	
6454	85BD	C306AB	-47.6359	-0.952718	0.654282	n/a	E58D2E	-20.6629	-0.413258	1.193742	n/a	
6455	85BD	C302FD	-47.6471	-0.952942	0.654058	n/a	E58BB2	-20.6674	-0.413348	1.193652	n/a	
6456	85BD	C2FEC1	-47.6600	-0.953201	0.653799	n/a	E58A39	-20.6719	-0.413438	1.193562	n/a	
6457	85BD	C2FB46	-47.6707	-0.953413	0.653587	n/a	E58818	-20.6784	-0.413568	1.193432	n/a	
6458	85BD	C2F674	-47.6854	-0.953708	0.653292	n/a	E586F9	-20.6818	-0.413637	1.193363	n/a	
6459	85BD	C2F30C	-47.6958	-0.953915	0.653085	n/a	E584FC	-20.6879	-0.413758	1.193242	n/a	
6460	85BD	C2EF90	-47.7064	-0.954128	0.652872	n/a	E5839F	-20.6921	-0.413841	1.193159	n/a	
6461	85BD	C2EB65	-47.7191	-0.954383	0.652617	n/a	E581CD	-20.6976	-0.413952	1.193048	n/a	
6462	85BD	C2E74D	-47.7316	-0.954632	0.652368	n/a	E58046	-20.7023	-0.414046	1.192954	n/a	
6463	85BD	C2E3B0	-47.7426	-0.954853	0.652147	n/a	E57EDD	-20.7066	-0.414132	1.192868	n/a	
6464	85BD	C2DFFC	-47.7539	-0.955079	0.651921	n/a	E57CF8	-20.7124	-0.414247	1.192753	n/a	
6465	85BD	C2DC72	-47.7647	-0.955295	0.651705	n/a	E57B5F	-20.7172	-0.414345	1.192655	n/a	
6466	85BD	C2D85F	-47.7772	-0.955544	0.651456	n/a	E57A37	-20.7208	-0.414415	1.192585	n/a	
6467	85BD	C2D45A	-47.7894	-0.955789	0.651211	n/a	E57856	-20.7265	-0.414530	1.192470	n/a	
6468	85BD	C2D0C9	-47.8003	-0.956007	0.650993	n/a	E576CC	-20.7312	-0.414624	1.192376	n/a	
6469	85BD	C2CD17	-47.8116	-0.956232	0.650768	n/a	E57548	-20.7358	-0.414717	1.192283	n/a	
6470	85BD	C2C911	-47.8239	-0.956478	0.650522	n/a	E5738E	-20.7411	-0.414822	1.192178	n/a	
6471	85BD	C2C59A	-47.8345	-0.956689	0.650311	n/a	E57216	-20.7456	-0.414912	1.192088	n/a	
6472	85BD	C2C196	-47.8467	-0.956934	0.650066	n/a	E570C7	-20.7496	-0.414991	1.192009	n/a	
6473	85BD	C2BD66	-47.8595	-0.957190	0.649810	n/a	E56E80	-20.7565	-0.415130	1.191870	n/a	
6474	85BD	C2B943	-47.8721	-0.957442	0.649558	n/a	E56D74	-20.7597	-0.415194	1.191806	n/a	
6475	85BD	C2B5D2	-47.8826	-0.957652	0.649348	n/a	E56BF5	-20.7643	-0.415286	1.191714	n/a	
6476	85BD	C2B251	-47.8933	-0.957866	0.649134	n/a	E56A7C	-20.7688	-0.415376	1.191624	n/a	
6477	85BD	C2AF0C	-47.9033	-0.958066	0.648934	n/a	E568CA	-20.7739	-0.415479	1.191521	n/a	
6478	85BD	C2AACC	-47.9163	-0.958325	0.648675	n/a	E566F4	-20.7796	-0.415591	1.191409	n/a	
6479	85BD	C2A725	-47.9274	-0.958548	0.648452	n/a	E56583	-20.7840	-0.415679	1.191321	n/a	
6480	85BD	C2A32D	-47.9395	-0.958790	0.648210	n/a	E563F7	-20.7887	-0.415773	1.191227	n/a	
6481	85BD	C29F9B	-47.9504	-0.959008	0.647992	n/a	E562A7	-20.7927	-0.415854	1.191146	n/a	
6482	85BD	C29B9B	-47.9626	-0.959252	0.647748	n/a	E56190	-20.7960	-0.415920	1.191080	n/a	
6483	85BD	C297CE	-47.9742	-0.959484	0.647516	n/a	E55FBE	-20.8016	-0.416031	1.190969	n/a	
6484	85BD	C2940D	-47.9857	-0.959714	0.647286	n/a	E55E63	-20.8057	-0.416114	1.190886	n/a	
6485	85BD	C290A0	-47.9961	-0.959923	0.647077	n/a	E55BFC	-20.8130	-0.416261	1.190739	n/a	
6486	85BD	C28CC8	-48.0079	-0.960157	0.646843	n/a	E55B02	-20.8160	-0.416320	1.190680	n/a	
6487	85BD	C2888B	-48.0208	-0.960416	0.646584	n/a	E55911	-20.8219	-0.416439	1.190561	n/a	
6488	85BD	C284C5	-48.0323	-0.960646	0.646354	n/a	E55836	-20.8245	-0.416491	1.190509	n/a	
6489	85BD	C280A9	-48.0449	-0.960897	0.646103	n/a	E5560B	-20.8312	-0.416623	1.190377	n/a	
6490	85BD	C27CFB	-48.0561	-0.961122	0.645878	n/a	E55505	-20.8343	-0.416686	1.190314	n/a	
6491	85BD	C2794B	-48.0673	-0.961347	0.645653	n/a	E55348	-20.8396	-0.416792	1.190208	n/a	
6492	85BD	C27612	-48.0772	-0.961543	0.645457	n/a	E5517B	-20.8451	-0.416902	1.190098	n/a	
6493	85BD	C271F9	-48.0897	-0.961794	0.645206	n/a	E54FF7	-20.8497	-0.416994	1.190006	n/a	
6494	85BD	C26E75	-48.1004	-0.962008	0.644992	n/a	E54E5E	-20.8546	-0.417092	1.189908	n/a	
6495	85BD	C26A8B	-48.1124	-0.962247	0.644753	n/a	E54CE6	-20.8591	-0.417181	1.189819	n/a	
6496	85BD	C266A6	-48.1242	-0.962485	0.644515	n/a	E54BB1	-20.8627	-0.417255	1.189745	n/a	
6497	85BD	C26394	-48.1336	-0.962672	0.644328	n/a	E54990	-20.8692	-0.417385	1.189615	n/a	
6498	85BD	C25F0D	-48.1474	-0.962948	0.644052	n/a	E547B1	-20.8750	-0.417499	1.189501	n/a	
6499	85BD	C25B6F	-48.1585	-0.963169	0.643831	n/a	E5469C	-20.8783	-0.417565	1.189435	n/a	
6500	85BD	C257F3	-48.1691	-0.963382	0.643618	n/a	E545CE	-20.8807	-0.417614	1.189386	n/a	
6501	85BD	C25473	-48.1798	-0.963596	0.643404	n/a	E543A5	-20.8873	-0.417746	1.189254	n/a	
6502	85BD	C2512B	-48.1898	-0.963796	0.643204	n/a	E5420D	-20.8922	-0.417843	1.189157	n/a	
6503	85BD	C24CD9	-48.2030	-0.964059	0.642941	n/a	E54075	-20.8970	-0.417941	1.189059	n/a	
6504	85BD	C24937	-48.2141	-0.964281	0.642719	n/a	E53ED9	-20.9019	-0.418039	1.188961	n/a	
6505	85BD	C24569	-48.2257	-0.964513	0.642487	n/a	E53D57	-20.9065	-0.418131	1.188869	n/a	
6506	85BD	C24218	-48.2358	-0.964716	0.642284	n/a	E53BB1	-20.9116	-0.418232	1.188768	n/a	
6507	85BD	C23DB2	-48.2492	-0.964984	0.642016	n/a	E539F6	-20.9169	-0.418337	1.188663	n/a	
6508	85BD	C23A79	-48.2590	-0.965181	0.641819	n/a	E538DD	-20.9202	-0.418404	1.188596	n/a	
6509	85BD	C23700	-48.2696	-0.965393	0.641607	n/a	E5372A	-20.9254	-0.418508	1.188492	n/a	
6510	85BD	C233A1	-48.2799	-0.965599	0.641401	n/a	E53574	-20.9306	-0.418612	1.188388	n/a	
6511	85BD	C22F16	-48.2938	-0.965876	0.641124	n/a	E5337B	-20.9366	-0.418733	1.188267	n/a	
6512	85BD	C22BF5	-48.3033	-0.966067	0.640933	n/a	E5322D	-20.9406	-0.418812	1.188188	n/a	
6513	85BD	C228B9	-48.3132	-0.966264	0.640736	n/a	E53018	-20.9470	-0.418939	1.188061	n/a	
6514	85BD	C224BD	-48.3254	-0.966508	0.640492	n/a	E52EF4	-20.9505	-0.419009	1.187991	n/a	
6515	85BD	C22135	-48.3362	-0.966723	0.640277	n/a	E52D51	-20.9554	-0.419109	1.187891	n/a	
6516	85BD	C21DBE	-48.3467	-0.966935	0.640065	n/a	E52BB2	-20.9604	-0.419208	1.187792	n/a	
6517	85BD	C219C5	-48.3589	-0.967177	0.639823	n/a	E52A07	-20.9655	-0.419310	1.187690	n/a	
6518	85BD	C215F4	-48.3705	-0.967410	0.639590	n/a	E52883	-20.9701	-0.419402	1.187598	n/a	
6519	85BD	C21208	-48.3825	-0.967649	0.639351	n/a	E526E8	-20.9750	-0.419500	1.187500	n/a	
6520	85BD	C20E4D	-48.3939	-0.967877	0.639123	n/a	E52512	-20.9806	-0.419612	1.187388	n/a	
6521	85BD	C20ADA	-48.4044	-0.968088	0.638912	n/a	E52374	-20.9855	-0.419711	1.187289	n/a	
6522	85BD	C2071F	-48.4158	-0.968315	0.638685	n/a	E5223B	-20.9893	-0.419786	1.187214	n/a	
6523	85BD	C203A7	-48.4263	-0.968527	0.638473	n/a	E5209D	-20.9942	-0.419884	1.187116	n/a	
6524	85BD	C20052	-48.4365	-0.968730	0.638270	n/a	E51F2B	-20.9986	-0.419972	1.187028	n/a	
6525	85BD	C1FC33	-48.4491	-0.968982	0.638018	n/a	E51D24	-21.0048	-0.420096	1.186904	n/a	
6526	85BD	C1F89A	-48.4601	-0.969201	0.637799	n/a	E51B9A	-21.0095	-0.420190	1.186810	n/a	
6527	85BD	C1F4A5	-48.4721	-0.969443	0.637557	n/a	E51A92	-21.0127	-0.420253	1.186747	n/a	
6528	85BD	C1F1BA	-48.4811	-0.969621	0.637379	n/a	E5193A	-21.0168	-0.420335	1.186665	n/a	
6529	85BD	C1EDEB	-48.4927	-0.969854	0.637146	n/a	E5172D	-21.0230	-0.420460	1.186540	n/a	
6530	85BD	C1EA4B	-48.5037	-0.970075	0.636925	n/a	E51573	-21.0283	-0.420566	1.186434	n/a	
6531	85BD	C1E67E	-48.5153	-0.970307	0.636693	n/a	E513F5	-21.0328	-0.420657	1.186343	n/a	
6532	85BD	C1E309	-48.5259	-0.970518	0.636482	n/a	E51283	-21.0372	-0.420745	1.186255	n/a	
6533	85BD	C1DF2C	-48.5377	-0.970754	0.636246	n/a	E510CF	-21.0424	-0.420849	1.186151	n/a	
6534	85BD	C1DB2D	-48.5499	-0.970997	0.636003	n/a	E50F07	-21.0479	-0.420958	1.186042	n/a	
6535	85BD	C1D835	-48.5589	-0.971179	0.635821	n/a	E50D3A	-21.0534	-0.421068	1.185932	n/a	
6536	85BD	C1D47C	-48.5703	-0.971406	0.635594	n/a	E50C66	-21.0559	-0.421118	1.185882	n/a	
6537	85BD	C1D133	-48.5803	-0.971606	0.635394	n/a	E50B02	-21.0601	-0.421203	1.185797	n/a	
6538	85BD	C1CDE1	-48.5905	-0.971809	0.635191	n/a	E50971	-21.0649	-0.421299	1.185701	n/a	
6539	85BD	C1CA1D	-48.6019	-0.972039	0.634961	n/a	E50734	-21.0718	-0.421435	1.185565	n/a	
6540	85BD	C1C651	-48.6135	-0.972271	0.634729	n/a	E5065A	-21.0744	-0.421487	1.185513	n/a	
6541	85BD	C1C352	-48.6227	-0.972453	0.634547	n/a	E50488	-21.0799	-0.421598	1.185402	n/a	
6542	85BD	C1BF9B	-48.6340	-0.972680	0.634320	n/a	E502A7	-21.0856	-0.421713	1.185287	n/a	
6543	85BD	C1BB61	-48.6469	-0.972938	0.634062	n/a	E50155	-21.0897	-0.421794	1.185206	n/a	
6544	85BD	C1B83F	-48.6565	-0.973129	0.633871	n/a	E4FFEF	-21.0939	-0.421879	1.185121	n/a	
6545	85BD	C1B3F8	-48.6695	-0.973390	0.633610	n/a	E4FE0A	-21.0997	-0.421994	1.185006	n/a	
6546	85BD	C1B0C6	-48.6793	-0.973585	0.633415	n/a	E4FC97	-21.1041	-0.422083	1.184917	n/a	
6547	85BD	C1ACF4	-48.6909	-0.973819	0.633181	n/a	E4FB4E	-21.1081	-0.422161	1.184839	n/a	
6548	85BD	C1A940	-48.7022	-0.974045	0.632955	n/a	E4FA04	-21.1120	-0.422240	1.184760	n/a	
6549	85BD	C1A60B	-48.7120	-0.974240	0.632760	n/a	E4F7E0	-21.1185	-0.422371	1.184629	n/a	
6550	85BD	C1A247	-48.7235	-0.974470	0.632530	n/a	E4F624	-21.1238	-0.422477	1.184523	n/a	
6551	85BD	C19EDE	-48.7339	-0.974678	0.632322	n/a	E4F566	-21.1261	-0.422522	1.184478	n/a	
6552	85BD	C19B58	-48.7447	-0.974893	0.632107	n/a	E4F3B3	-21.1313	-0.422626	1.184374	n/a	
6553	85BD	C1979F	-48.7560	-0.975121	0.631879	n/a	E4F229	-21.1360	-0.422720	1.184280	n/a	
6554	85BD	C194CC	-48.7647	-0.975293	0.631707	n/a	E4F0B2	-21.1404	-0.422809	1.184191	n/a	
6555	85BD	C19095	-48.7775	-0.975550	0.631450	n/a	E4EECD	-21.1462	-0.422925	1.184075	n/a	
6556	85BD	C18CFB	-48.7885	-0.975770	0.631230	n/a	E4ED26	-21.1513	-0.423025	1.183975	n/a	
6557	85BD	C189B6	-48.7985	-0.975970	0.631030	n/a	E4EBC4	-21.1555	-0.423110	1.183890	n/a	
6558	85BD	C1865C	-48.8087	-0.976174	0.630826	n/a	E4EA2B	-21.1604	-0.423207	1.183793	n/a	
6559	85BD	C18258	-48.8210	-0.976419	0.630581	n/a	E4E906	-21.1639	-0.423277	1.183723	n/a	
6560	85BD	C17EF9	-48.8313	-0.976625	0.630375	n/a	E4E7C9	-21.1676	-0.423353	1.183647	n/a	
6561	85BD	C17B4B	-48.8425	-0.976850	0.630150	n/a	E4E558	-21.1751	-0.423502	1.183498	n/a	
6562	85BD	C177F4	-48.8527	-0.977054	0.629946	n/a	E4E3DD	-21.1796	-0.423592	1.183408	n/a	
